dataset_key,model_key,topic_proxy,sentiment,ngram_n,phrase,count,rank,group_total_count
all,openclip_text,other,neutral,2,received yet,6,48,7007
all,openclip_text,other,neutral,2,there two,6,53,7007
all,openclip_text,other,neutral,2,units only,6,46,7007
all,openclip_text,other,neutral,2,when will,6,52,7007
all,openclip_text,other,neutral,2,any problems,5,67,7007
all,openclip_text,other,neutral,2,because it's,5,61,7007
all,openclip_text,other,neutral,2,bought units,5,64,7007
all,openclip_text,other,neutral,2,cover came,5,60,7007
all,openclip_text,other,neutral,2,different color,5,68,7007
all,openclip_text,other,neutral,2,film came,5,71,7007
all,openclip_text,other,neutral,2,hasn't arrived,5,58,7007
all,openclip_text,other,neutral,2,met expectations,5,62,7007
all,openclip_text,other,neutral,2,one bought,5,72,7007
all,openclip_text,other,neutral,2,received goods,5,56,7007
all,openclip_text,other,neutral,2,recommend store,5,59,7007
all,openclip_text,other,neutral,2,something desired,5,63,7007
all,openclip_text,other,neutral,2,stars because,5,70,7007
all,openclip_text,other,neutral,2,still waiting,5,57,7007
all,openclip_text,other,neutral,2,than one,5,69,7007
all,openclip_text,other,neutral,2,what happened,5,66,7007
all,openclip_text,other,neutral,2,while arrive,5,65,7007
all,openclip_text,other,neutral,2,will receive,5,73,7007
all,openclip_text,other,neutral,2,always buy,4,84,7007
all,openclip_text,other,neutral,2,arrived one,4,102,7007
all,openclip_text,other,neutral,2,bought lannister,4,89,7007
all,openclip_text,other,neutral,2,came small,4,85,7007
all,openclip_text,other,neutral,2,color than,4,90,7007
all,openclip_text,other,neutral,2,cover arrived,4,79,7007
all,openclip_text,other,neutral,2,delivered yet,4,100,7007
all,openclip_text,other,neutral,2,didn't work,4,82,7007
all,openclip_text,other,neutral,2,does work,4,95,7007
all,openclip_text,other,neutral,2,doesn't work,4,104,7007
all,openclip_text,other,neutral,2,expected date,4,81,7007
all,openclip_text,other,neutral,2,first time,4,103,7007
all,openclip_text,other,neutral,2,hasn't been,4,99,7007
all,openclip_text,other,neutral,2,i'm still,4,75,7007
all,openclip_text,other,neutral,2,instruction manual,4,94,7007
all,openclip_text,other,neutral,2,it's pretty,4,88,7007
all,openclip_text,other,neutral,2,know how,4,80,7007
all,openclip_text,other,neutral,2,like because,4,76,7007
all,openclip_text,other,neutral,2,little smaller,4,74,7007
all,openclip_text,other,neutral,2,look forward,4,101,7007
all,openclip_text,other,neutral,2,made purchase,4,92,7007
all,openclip_text,other,neutral,2,manual came,4,96,7007
all,openclip_text,other,neutral,2,manual portuguese,4,86,7007
all,openclip_text,other,neutral,2,only delivered,4,87,7007
all,openclip_text,other,neutral,2,other than,4,78,7007
all,openclip_text,other,neutral,2,pieces only,4,91,7007
all,openclip_text,other,neutral,2,really like,4,83,7007
all,openclip_text,other,neutral,2,received two,4,97,7007
all,openclip_text,other,neutral,2,than expected,4,98,7007
all,openclip_text,other,neutral,2,until now,4,93,7007
all,openclip_text,other,neutral,2,will arrive,4,77,7007
all,openclip_text,other,neutral,2,already bought,3,111,7007
all,openclip_text,other,neutral,2,arrived crumpled,3,105,7007
all,openclip_text,other,neutral,2,arrived i'm,3,115,7007
all,openclip_text,other,neutral,2,came right,3,107,7007
all,openclip_text,other,neutral,2,come invoice,3,112,7007
all,openclip_text,other,neutral,2,description said,3,110,7007
all,openclip_text,other,neutral,2,does fit,3,119,7007
all,openclip_text,other,neutral,2,everything came,3,114,7007
all,openclip_text,other,neutral,2,glass film,3,120,7007
all,openclip_text,other,neutral,2,right size,3,108,7007
all,openclip_text,other,neutral,2,seater sofa,3,106,7007
all,openclip_text,other,neutral,2,should better,3,118,7007
all,openclip_text,other,neutral,2,trash can,3,116,7007
all,openclip_text,other,neutral,2,waiting other,3,117,7007
all,openclip_text,other,neutral,2,watch arrived,3,109,7007
all,openclip_text,other,neutral,2,what bought,3,113,7007
all,openclip_text,other,neutral,3,only received one,20,1,5963
all,openclip_text,other,neutral,3,only one arrived,13,2,5963
all,openclip_text,other,neutral,3,still haven't received,13,3,5963
all,openclip_text,other,neutral,3,would like know,10,4,5963
all,openclip_text,other,neutral,3,haven't used yet,8,5,5963
all,openclip_text,other,neutral,3,haven't received yet,6,6,5963
all,openclip_text,other,neutral,3,far only received,5,7,5963
all,openclip_text,other,neutral,3,been delivered yet,4,18,5963
all,openclip_text,other,neutral,3,came different color,4,16,5963
all,openclip_text,other,neutral,3,didn't like because,4,9,5963
all,openclip_text,other,neutral,3,different color than,4,14,5963
all,openclip_text,other,neutral,3,hasn't arrived yet,4,10,5963
all,openclip_text,other,neutral,3,hasn't been delivered,4,17,5963
all,openclip_text,other,neutral,3,i'm still waiting,4,8,5963
all,openclip_text,other,neutral,3,much smaller than,4,12,5963
all,openclip_text,other,neutral,3,pieces only received,4,15,5963
all,openclip_text,other,neutral,3,took long time,4,11,5963
all,openclip_text,other,neutral,3,took while arrive,4,13,5963
all,openclip_text,other,neutral,3,arrived i'm waiting,3,22,5963
all,openclip_text,other,neutral,3,bought two units,3,19,5963
all,openclip_text,other,neutral,3,cell phone screen,3,39,5963
all,openclip_text,other,neutral,3,could little better,3,32,5963
all,openclip_text,other,neutral,3,don't know it's,3,29,5963
all,openclip_text,other,neutral,3,haven't tested yet,3,36,5963
all,openclip_text,other,neutral,3,how should proceed,3,28,5963
all,openclip_text,other,neutral,3,left something desired,3,33,5963
all,openclip_text,other,neutral,3,like know when,3,35,5963
all,openclip_text,other,neutral,3,long time arrive,3,31,5963
all,openclip_text,other,neutral,3,missing would like,3,34,5963
all,openclip_text,other,neutral,3,more than month,3,30,5963
all,openclip_text,other,neutral,3,never any problems,3,37,5963
all,openclip_text,other,neutral,3,only one came,3,23,5963
all,openclip_text,other,neutral,3,only one unit,3,38,5963
all,openclip_text,other,neutral,3,pick post office,3,24,5963
all,openclip_text,other,neutral,3,received one unit,3,40,5963
all,openclip_text,other,neutral,3,took long arrive,3,26,5963
all,openclip_text,other,neutral,3,two units only,3,20,5963
all,openclip_text,other,neutral,3,units only one,3,25,5963
all,openclip_text,other,neutral,3,units only received,3,21,5963
all,openclip_text,other,neutral,3,when will receive,3,41,5963
all,openclip_text,other,neutral,3,would buy again,3,27,5963
all,openclip_text,other,neutral,3,always bought lannister,2,75,5963
all,openclip_text,other,neutral,3,arrived would like,2,50,5963
all,openclip_text,other,neutral,3,been delivered waiting,2,94,5963
all,openclip_text,other,neutral,3,before expected date,2,90,5963
all,openclip_text,other,neutral,3,black cartridges came,2,54,5963
all,openclip_text,other,neutral,3,bought two black,2,100,5963
all,openclip_text,other,neutral,3,bought two chairs,2,61,5963
all,openclip_text,other,neutral,3,bracelets only one,2,120,5963
all,openclip_text,other,neutral,3,came smaller than,2,73,5963
all,openclip_text,other,neutral,3,cart did come,2,57,5963
all,openclip_text,other,neutral,3,chairs only one,2,105,5963
all,openclip_text,other,neutral,3,color than one,2,71,5963
all,openclip_text,other,neutral,3,come manual portuguese,2,56,5963
all,openclip_text,other,neutral,3,cover came wrong,2,53,5963
all,openclip_text,other,neutral,3,day other next,2,114,5963
all,openclip_text,other,neutral,3,delivered did receive,2,108,5963
all,openclip_text,other,neutral,3,did come requested,2,59,5963
all,openclip_text,other,neutral,3,did receive any,2,70,5963
all,openclip_text,other,neutral,3,did receive can't,2,106,5963
all,openclip_text,other,neutral,3,didn't like material,2,65,5963
all,openclip_text,other,neutral,3,don't think it's,2,80,5963
all,openclip_text,other,neutral,3,even before expected,2,89,5963
all,openclip_text,other,neutral,3,everything went well,2,62,5963
all,openclip_text,other,neutral,3,far haven't received,2,43,5963
all,openclip_text,other,neutral,3,film came cracked,2,111,5963
all,openclip_text,other,neutral,3,finish leaves something,2,66,5963
all,openclip_text,other,neutral,3,found fabric thin,2,60,5963
all,openclip_text,other,neutral,3,found size small,2,58,5963
all,openclip_text,other,neutral,3,galoneira sewing machine,2,99,5963
all,openclip_text,other,neutral,3,give stars because,2,112,5963
all,openclip_text,other,neutral,3,haven't arrived yet,2,85,5963
all,openclip_text,other,neutral,3,haven't received goods,2,97,5963
all,openclip_text,other,neutral,3,haven't received merchandise,2,52,5963
all,openclip_text,other,neutral,3,i'm waiting second,2,48,5963
all,openclip_text,other,neutral,3,i'm waiting solution,2,55,5963
all,openclip_text,other,neutral,3,i've always bought,2,74,5963
all,openclip_text,other,neutral,3,i've never any,2,76,5963
all,openclip_text,other,neutral,3,i've only received,2,88,5963
all,openclip_text,other,neutral,3,instruction manual came,2,86,5963
all,openclip_text,other,neutral,3,it's good simple,2,78,5963
all,openclip_text,other,neutral,3,know what happened,2,68,5963
all,openclip_text,other,neutral,3,know when will,2,69,5963
all,openclip_text,other,neutral,3,lasts long time,2,101,5963
all,openclip_text,other,neutral,3,leaves something desired,2,67,5963
all,openclip_text,other,neutral,3,like know how,2,51,5963
all,openclip_text,other,neutral,3,look post office,2,116,5963
all,openclip_text,other,neutral,3,manual came english,2,96,5963
all,openclip_text,other,neutral,3,mouse gamer usb,2,84,5963
all,openclip_text,other,neutral,3,needle galoneira sewing,2,98,5963
all,openclip_text,other,neutral,3,one day other,2,113,5963
all,openclip_text,other,neutral,3,only arrived would,2,49,5963
all,openclip_text,other,neutral,3,only comfort baby,2,95,5963
all,openclip_text,other,neutral,3,only one delivered,2,46,5963
all,openclip_text,other,neutral,3,only received two,2,87,5963
all,openclip_text,other,neutral,3,only received units,2,91,5963
all,openclip_text,other,neutral,3,opened package there,2,82,5963
all,openclip_text,other,neutral,3,ordered came different,2,102,5963
all,openclip_text,other,neutral,3,package there only,2,83,5963
all,openclip_text,other,neutral,3,really like shopping,2,77,5963
all,openclip_text,other,neutral,3,receive how should,2,64,5963
all,openclip_text,other,neutral,3,received one invoice,2,92,5963
all,openclip_text,other,neutral,3,received yet can't,2,63,5963
all,openclip_text,other,neutral,3,recommend store because,2,118,5963
all,openclip_text,other,neutral,3,seater sofa came,2,44,5963
all,openclip_text,other,neutral,3,smaller than device,2,47,5963
all,openclip_text,other,neutral,3,than bed cover,2,109,5963
all,openclip_text,other,neutral,3,thought same picture,2,110,5963
all,openclip_text,other,neutral,3,took while arrived,2,72,5963
all,openclip_text,other,neutral,3,top sheet missing,2,42,5963
all,openclip_text,other,neutral,3,two chairs only,2,104,5963
all,openclip_text,other,neutral,3,two pieces only,2,117,5963
all,openclip_text,other,neutral,3,watch arrived without,2,45,5963
all,openclip_text,other,neutral,3,when opened package,2,81,5963
all,openclip_text,other,neutral,3,white brushed aluminum,2,119,5963
all,openclip_text,other,neutral,3,white voile curtain,2,115,5963
all,openclip_text,other,neutral,3,will receive other,2,103,5963
all,openclip_text,other,neutral,3,would recommend store,2,107,5963
all,openclip_text,other,neutral,3,yet been delivered,2,93,5963
all,openclip_text,other,neutral,3,yet don't know,2,79,5963
all,openclip_text,other,positive,1,recommend,1105,1,33004
all,openclip_text,other,positive,1,good,946,2,33004
all,openclip_text,other,positive,1,arrived,677,3,33004
all,openclip_text,other,positive,1,everything,570,4,33004
all,openclip_text,other,positive,1,great,526,5,33004
all,openclip_text,other,positive,1,beautiful,507,6,33004
all,openclip_text,other,positive,1,loved,436,7,33004
all,openclip_text,other,positive,1,liked,408,8,33004
all,openclip_text,other,positive,1,store,407,9,33004
all,openclip_text,other,positive,1,buy,398,10,33004
all,openclip_text,other,positive,1,well,374,11,33004
all,openclip_text,other,positive,1,expected,371,12,33004
all,openclip_text,other,positive,1,satisfied,346,13,33004
all,openclip_text,other,positive,1,fast,311,14,33004
all,openclip_text,other,positive,1,purchase,288,15,33004
all,openclip_text,other,positive,1,perfect,279,16,33004
all,openclip_text,other,positive,1,really,274,17,33004
all,openclip_text,other,positive,1,it's,272,18,33004
all,openclip_text,other,positive,1,came,271,19,33004
all,openclip_text,other,positive,1,received,258,20,33004
all,openclip_text,other,positive,1,always,253,22,33004
all,openclip_text,other,positive,1,excellent,253,23,33004
all,openclip_text,other,positive,1,super,253,21,33004
all,openclip_text,other,positive,1,lannister,237,24,33004
all,openclip_text,other,positive,1,than,235,25,33004
all,openclip_text,other,positive,1,congratulations,232,26,33004
all,openclip_text,other,positive,1,delivered,223,28,33004
all,openclip_text,other,positive,1,thank,223,27,33004
all,openclip_text,other,positive,1,like,213,29,33004
all,openclip_text,other,positive,1,bought,209,30,33004
all,openclip_text,other,positive,1,right,199,31,33004
all,openclip_text,other,positive,1,before,188,32,33004
all,openclip_text,other,positive,1,highly,178,33,33004
all,openclip_text,other,positive,1,much,177,34,33004
all,openclip_text,other,positive,1,time,174,35,33004
all,openclip_text,other,positive,1,only,167,36,33004
all,openclip_text,other,positive,1,because,163,37,33004
all,openclip_text,other,positive,1,one,162,38,33004
all,openclip_text,other,positive,1,will,159,39,33004
all,openclip_text,other,positive,1,love,152,40,33004
all,openclip_text,other,positive,1,shopping,150,41,33004
all,openclip_text,other,positive,1,earlier,141,42,33004
all,openclip_text,other,positive,1,what,136,43,33004
all,openclip_text,other,positive,1,i'm,133,44,33004
all,openclip_text,other,positive,1,date,129,45,33004
all,openclip_text,other,positive,1,everyone,129,47,33004
all,openclip_text,other,positive,1,quickly,129,46,33004
all,openclip_text,other,positive,1,thanks,123,48,33004
all,openclip_text,other,positive,1,expectations,121,49,33004
all,openclip_text,other,positive,1,watch,120,50,33004
all,openclip_text,other,positive,1,yet,119,51,33004
all,openclip_text,other,positive,1,would,114,52,33004
all,openclip_text,other,positive,1,site,113,53,33004
all,openclip_text,other,positive,1,more,112,54,33004
all,openclip_text,other,positive,1,haven't,110,55,33004
all,openclip_text,other,positive,1,didn't,106,57,33004
all,openclip_text,other,positive,1,seller,106,56,33004
all,openclip_text,other,positive,1,service,103,58,33004
all,openclip_text,other,positive,1,little,99,60,33004
all,openclip_text,other,positive,1,material,99,59,33004
all,openclip_text,other,positive,1,lot,97,61,33004
all,openclip_text,other,positive,1,even,92,62,33004
all,openclip_text,other,positive,1,made,92,63,33004
all,openclip_text,other,positive,1,stores,89,64,33004
all,openclip_text,other,positive,1,can,86,65,33004
all,openclip_text,other,positive,1,easy,83,66,33004
all,openclip_text,other,positive,1,agreed,82,68,33004
all,openclip_text,other,positive,1,went,82,67,33004
all,openclip_text,other,positive,1,thought,81,69,33004
all,openclip_text,other,positive,1,days,80,70,33004
all,openclip_text,other,positive,1,i've,77,71,33004
all,openclip_text,other,positive,1,problems,77,72,33004
all,openclip_text,other,positive,1,packaged,76,73,33004
all,openclip_text,other,positive,1,met,74,74,33004
all,openclip_text,other,positive,1,problem,73,77,33004
all,openclip_text,other,positive,1,use,73,76,33004
all,openclip_text,other,positive,1,website,73,75,33004
all,openclip_text,other,positive,1,been,72,79,33004
all,openclip_text,other,positive,1,correct,72,78,33004
all,openclip_text,other,positive,1,company,71,81,33004
all,openclip_text,other,positive,1,condition,71,80,33004
all,openclip_text,other,positive,1,again,70,82,33004
all,openclip_text,other,positive,1,come,69,85,33004
all,openclip_text,other,positive,1,never,69,87,33004
all,openclip_text,other,positive,1,other,69,84,33004
all,openclip_text,other,positive,1,price,69,86,33004
all,openclip_text,other,positive,1,wonderful,69,83,33004
all,openclip_text,other,positive,1,reliable,68,88,33004
all,openclip_text,other,positive,1,two,68,89,33004
all,openclip_text,other,positive,1,first,67,90,33004
all,openclip_text,other,positive,1,already,66,91,33004
all,openclip_text,other,positive,1,without,65,92,33004
all,openclip_text,other,positive,1,worth,64,93,33004
all,openclip_text,other,positive,1,best,63,95,33004
all,openclip_text,other,positive,1,efficient,63,94,33004
all,openclip_text,other,positive,1,any,62,97,33004
all,openclip_text,other,positive,1,nothing,62,96,33004
all,openclip_text,other,positive,1,customer,61,99,33004
all,openclip_text,other,positive,1,practical,61,98,33004
all,openclip_text,other,positive,1,ahead,60,100,33004
all,openclip_text,other,positive,1,buying,60,101,33004
all,openclip_text,other,positive,1,could,60,102,33004
all,openclip_text,other,positive,1,still,59,103,33004
all,openclip_text,other,positive,1,took,56,104,33004
all,openclip_text,other,positive,1,way,55,105,33004
all,openclip_text,other,positive,1,don't,54,106,33004
all,openclip_text,other,positive,1,better,53,107,33004
all,openclip_text,other,positive,1,correctly,53,108,33004
all,openclip_text,other,positive,1,photo,52,109,33004
all,openclip_text,other,positive,1,schedule,52,111,33004
all,openclip_text,other,positive,1,stark,52,110,33004
all,openclip_text,other,positive,1,there,52,112,33004
all,openclip_text,other,positive,1,color,51,114,33004
all,openclip_text,other,positive,1,exactly,51,115,33004
all,openclip_text,other,positive,1,need,51,116,33004
all,openclip_text,other,positive,1,when,51,113,33004
all,openclip_text,other,positive,1,purchases,50,118,33004
all,openclip_text,other,positive,1,small,50,117,33004
all,openclip_text,other,positive,1,used,50,119,33004
all,openclip_text,other,positive,1,post,49,120,33004
all,openclip_text,other,positive,2,highly recommend,166,1,26282
all,openclip_text,other,positive,2,really liked,159,2,26282
all,openclip_text,other,positive,2,than expected,156,3,26282
all,openclip_text,other,positive,2,earlier than,128,4,26282
all,openclip_text,other,positive,2,recommend everyone,114,5,26282
all,openclip_text,other,positive,2,arrived quickly,83,6,26282
all,openclip_text,other,positive,2,good recommend,82,7,26282
all,openclip_text,other,positive,2,everything perfect,81,8,26282
all,openclip_text,other,positive,2,arrived earlier,76,9,26282
all,openclip_text,other,positive,2,before expected,75,10,26282
all,openclip_text,other,positive,2,well packaged,71,11,26282
all,openclip_text,other,positive,2,thank much,70,12,26282
all,openclip_text,other,positive,2,lannister stores,67,13,26282
all,openclip_text,other,positive,2,everything went,63,14,26282
all,openclip_text,other,positive,2,expected date,62,16,26282
all,openclip_text,other,positive,2,recommend store,62,15,26282
all,openclip_text,other,positive,2,super fast,60,17,26282
all,openclip_text,other,positive,2,arrived well,57,18,26282
all,openclip_text,other,positive,2,well before,56,19,26282
all,openclip_text,other,positive,2,always buy,55,20,26282
all,openclip_text,other,positive,2,everything arrived,55,21,26282
all,openclip_text,other,positive,2,met expectations,54,22,26282
all,openclip_text,other,positive,2,perfect condition,51,23,26282
all,openclip_text,other,positive,2,buy again,48,24,26282
all,openclip_text,other,positive,2,super recommend,47,25,26282
all,openclip_text,other,positive,2,ahead schedule,46,28,26282
all,openclip_text,other,positive,2,arrived before,46,27,26282
all,openclip_text,other,positive,2,post office,46,26,26282
all,openclip_text,other,positive,2,satisfied purchase,45,29,26282
all,openclip_text,other,positive,2,great buy,39,30,26282
all,openclip_text,other,positive,2,any problems,38,34,26282
all,openclip_text,other,positive,2,good buy,38,33,26282
all,openclip_text,other,positive,2,great seller,38,31,26282
all,openclip_text,other,positive,2,great store,38,32,26282
all,openclip_text,other,positive,2,will buy,36,35,26282
all,openclip_text,other,positive,2,can buy,35,36,26282
all,openclip_text,other,positive,2,exceeded expectations,35,37,26282
all,openclip_text,other,positive,2,came right,34,38,26282
all,openclip_text,other,positive,2,good store,34,39,26282
all,openclip_text,other,positive,2,liked lot,33,40,26282
all,openclip_text,other,positive,2,really like,33,41,26282
all,openclip_text,other,positive,2,before date,32,43,26282
all,openclip_text,other,positive,2,everything came,32,42,26282
all,openclip_text,other,positive,2,never any,31,45,26282
all,openclip_text,other,positive,2,went well,31,44,26282
all,openclip_text,other,positive,2,arrived fast,30,48,26282
all,openclip_text,other,positive,2,buy lannister,30,46,26282
all,openclip_text,other,positive,2,love shopping,30,47,26282
all,openclip_text,other,positive,2,much earlier,30,49,26282
all,openclip_text,other,positive,2,arrived super,29,50,26282
all,openclip_text,other,positive,2,everything expected,28,53,26282
all,openclip_text,other,positive,2,it's beautiful,28,54,26282
all,openclip_text,other,positive,2,store recommend,28,51,26282
all,openclip_text,other,positive,2,well attended,28,52,26282
all,openclip_text,other,positive,2,it's good,27,56,26282
all,openclip_text,other,positive,2,liked much,27,57,26282
all,openclip_text,other,positive,2,shopping lannister,27,55,26282
all,openclip_text,other,positive,2,arrived right,26,62,26282
all,openclip_text,other,positive,2,beautiful watch,26,58,26282
all,openclip_text,other,positive,2,excellent store,26,61,26282
all,openclip_text,other,positive,2,haven't used,26,59,26282
all,openclip_text,other,positive,2,shopping store,26,60,26282
all,openclip_text,other,positive,2,daughter loved,25,67,26282
all,openclip_text,other,positive,2,i've been,25,64,26282
all,openclip_text,other,positive,2,nothing complain,25,63,26282
all,openclip_text,other,positive,2,only one,25,65,26282
all,openclip_text,other,positive,2,used yet,25,66,26282
all,openclip_text,other,positive,2,cell phone,24,70,26282
all,openclip_text,other,positive,2,exactly what,24,68,26282
all,openclip_text,other,positive,2,first purchase,24,69,26282
all,openclip_text,other,positive,2,would buy,24,71,26282
all,openclip_text,other,positive,2,excellent service,23,73,26282
all,openclip_text,other,positive,2,good arrived,23,75,26282
all,openclip_text,other,positive,2,i'm satisfied,23,72,26282
all,openclip_text,other,positive,2,really enjoyed,23,76,26282
all,openclip_text,other,positive,2,would recommend,23,74,26282
all,openclip_text,other,positive,2,arrived perfect,22,79,26282
all,openclip_text,other,positive,2,better than,22,80,26282
all,openclip_text,other,positive,2,didn't like,22,81,26282
all,openclip_text,other,positive,2,great service,22,78,26282
all,openclip_text,other,positive,2,what expected,22,77,26282
all,openclip_text,other,positive,2,beautiful loved,21,86,26282
all,openclip_text,other,positive,2,complain about,21,83,26282
all,openclip_text,other,positive,2,good material,21,84,26282
all,openclip_text,other,positive,2,liked recommend,21,85,26282
all,openclip_text,other,positive,2,took while,21,82,26282
all,openclip_text,other,positive,2,arrived ahead,20,91,26282
all,openclip_text,other,positive,2,arrived much,20,93,26282
all,openclip_text,other,positive,2,buy more,20,87,26282
all,openclip_text,other,positive,2,great recommend,20,88,26282
all,openclip_text,other,positive,2,haven't tested,20,90,26282
all,openclip_text,other,positive,2,like shopping,20,89,26282
all,openclip_text,other,positive,2,received everything,20,92,26282
all,openclip_text,other,positive,2,always recommend,19,98,26282
all,openclip_text,other,positive,2,everything fine,19,95,26282
all,openclip_text,other,positive,2,long time,19,96,26282
all,openclip_text,other,positive,2,purchase arrived,19,94,26282
all,openclip_text,other,positive,2,seller recommend,19,97,26282
all,openclip_text,other,positive,2,arrived time,18,100,26282
all,openclip_text,other,positive,2,delivered well,18,102,26282
all,openclip_text,other,positive,2,enjoyed shopping,18,105,26282
all,openclip_text,other,positive,2,everything worked,18,101,26282
all,openclip_text,other,positive,2,installed yet,18,99,26282
all,openclip_text,other,positive,2,service provided,18,104,26282
all,openclip_text,other,positive,2,watch beautiful,18,103,26282
all,openclip_text,other,positive,2,arrived days,17,117,26282
all,openclip_text,other,positive,2,bought two,17,113,26282
all,openclip_text,other,positive,2,don't know,17,118,26282
all,openclip_text,other,positive,2,fast efficient,17,106,26282
all,openclip_text,other,positive,2,haven't installed,17,107,26282
all,openclip_text,other,positive,2,i'm going,17,116,26282
all,openclip_text,other,positive,2,it's worth,17,108,26282
all,openclip_text,other,positive,2,loved recommend,17,109,26282
all,openclip_text,other,positive,2,son loved,17,115,26282
all,openclip_text,other,positive,2,super satisfied,17,112,26282
all,openclip_text,other,positive,2,tested yet,17,111,26282
all,openclip_text,other,positive,2,well ahead,17,110,26282
all,openclip_text,other,positive,2,would like,17,114,26282
all,openclip_text,other,positive,2,came well,16,119,26282
all,openclip_text,other,positive,2,i'm waiting,16,120,26282
all,openclip_text,other,positive,3,earlier than expected,114,1,19929
all,openclip_text,other,positive,3,arrived earlier than,73,2,19929
all,openclip_text,other,positive,3,before expected date,55,3,19929
all,openclip_text,other,positive,3,arrived well before,35,4,19929
all,openclip_text,other,positive,3,much earlier than,29,6,19929
all,openclip_text,other,positive,3,never any problems,29,5,19929
all,openclip_text,other,positive,3,arrived super fast,28,8,19929
all,openclip_text,other,positive,3,everything went well,28,7,19929
all,openclip_text,other,positive,3,well before expected,27,9,19929
all,openclip_text,other,positive,3,haven't used yet,24,10,19929
all,openclip_text,other,positive,3,arrived before expected,23,11,19929
all,openclip_text,other,positive,3,nothing complain about,20,12,19929
all,openclip_text,other,positive,3,will buy again,19,13,19929
all,openclip_text,other,positive,3,would buy again,18,14,19929
all,openclip_text,other,positive,3,arrived much earlier,17,16,19929
all,openclip_text,other,positive,3,haven't installed yet,17,15,19929
all,openclip_text,other,positive,3,haven't tested yet,16,17,19929
all,openclip_text,other,positive,3,everything came right,15,20,19929
all,openclip_text,other,positive,3,shopping lannister stores,15,18,19929
all,openclip_text,other,positive,3,well ahead schedule,15,19,19929
all,openclip_text,other,positive,3,love shopping lannister,14,21,19929
all,openclip_text,other,positive,3,really like shopping,14,22,19929
all,openclip_text,other,positive,3,arrived ahead schedule,13,24,19929
all,openclip_text,other,positive,3,arrived perfect condition,13,23,19929
all,openclip_text,other,positive,3,always buy lannister,12,25,19929
all,openclip_text,other,positive,3,arrived well ahead,12,26,19929
all,openclip_text,other,positive,3,better than expected,12,28,19929
all,openclip_text,other,positive,3,delivered well before,12,29,19929
all,openclip_text,other,positive,3,everything arrived right,12,27,19929
all,openclip_text,other,positive,3,came well packaged,11,34,19929
all,openclip_text,other,positive,3,faster than expected,11,31,19929
all,openclip_text,other,positive,3,good recommend everyone,11,35,19929
all,openclip_text,other,positive,3,great store recommend,11,30,19929
all,openclip_text,other,positive,3,really enjoyed shopping,11,33,19929
all,openclip_text,other,positive,3,will always buy,11,32,19929
all,openclip_text,other,positive,3,delivered ahead schedule,10,37,19929
all,openclip_text,other,positive,3,great seller recommend,10,36,19929
all,openclip_text,other,positive,3,buy without fear,9,38,19929
all,openclip_text,other,positive,3,delivered before date,9,42,19929
all,openclip_text,other,positive,3,really liked recommend,9,39,19929
all,openclip_text,other,positive,3,recommend lannister stores,9,41,19929
all,openclip_text,other,positive,3,will buy more,9,40,19929
all,openclip_text,other,positive,3,can buy without,8,43,19929
all,openclip_text,other,positive,3,good buy lannister,8,47,19929
all,openclip_text,other,positive,3,i'm going buy,8,49,19929
all,openclip_text,other,positive,3,i've been using,8,48,19929
all,openclip_text,other,positive,3,love shopping store,8,45,19929
all,openclip_text,other,positive,3,still haven't received,8,44,19929
all,openclip_text,other,positive,3,well taken care,8,46,19929
all,openclip_text,other,positive,3,arrived ahead time,7,56,19929
all,openclip_text,other,positive,3,arrived before date,7,63,19929
all,openclip_text,other,positive,3,arrived well packaged,7,65,19929
all,openclip_text,other,positive,3,earlier than agreed,7,51,19929
all,openclip_text,other,positive,3,enjoyed shopping store,7,58,19929
all,openclip_text,other,positive,3,everything arrived safely,7,64,19929
all,openclip_text,other,positive,3,everything delivered correctly,7,59,19929
all,openclip_text,other,positive,3,everything went planned,7,52,19929
all,openclip_text,other,positive,3,i've been shopping,7,54,19929
all,openclip_text,other,positive,3,make other purchases,7,53,19929
all,openclip_text,other,positive,3,more beautiful than,7,50,19929
all,openclip_text,other,positive,3,pick post office,7,60,19929
all,openclip_text,other,positive,3,purchase arrived quickly,7,62,19929
all,openclip_text,other,positive,3,recommend everyone who,7,55,19929
all,openclip_text,other,positive,3,seller recommend everyone,7,57,19929
all,openclip_text,other,positive,3,than expected good,7,61,19929
all,openclip_text,other,positive,3,arrived faster than,6,74,19929
all,openclip_text,other,positive,3,before scheduled date,6,67,19929
all,openclip_text,other,positive,3,definitely buy again,6,80,19929
all,openclip_text,other,positive,3,fast well packaged,6,68,19929
all,openclip_text,other,positive,3,first time bought,6,81,19929
all,openclip_text,other,positive,3,i've always bought,6,66,19929
all,openclip_text,other,positive,3,lannister stores always,6,78,19929
all,openclip_text,other,positive,3,really liked arrived,6,77,19929
all,openclip_text,other,positive,3,received everything correctly,6,76,19929
all,openclip_text,other,positive,3,recommend everyone buy,6,69,19929
all,openclip_text,other,positive,3,satisfied service provided,6,70,19929
all,openclip_text,other,positive,3,store recommend everyone,6,73,19929
all,openclip_text,other,positive,3,than expected recommend,6,79,19929
all,openclip_text,other,positive,3,well before date,6,82,19929
all,openclip_text,other,positive,3,will continue buy,6,71,19929
all,openclip_text,other,positive,3,will definitely buy,6,75,19929
all,openclip_text,other,positive,3,would like know,6,72,19929
